,id,car_brand,car_registration_year,car_eng_pow,customer_age,postal_code,claim_amount,policy_id,marital_status,policy_start,policy_end,car_age
1088,1059,BMW,1993,100-250,89.0,404622,622.98,P25636,Married,4/2/2020,10/23/2021,29
1089,1060,Aston Martin,2007,more than 250,87.0,9034,656.74,P87652,Married,5/15/2019,3/17/2021,15
1090,1061,Chrysler,2003,more than 250,33.0,,545.99,P83958,Single,1/20/2019,6/24/2021,19
1091,1062,Toyota,2012,100-250,17.0,79204 CEDEX,0.0,P57478,Single,11/30/2020,11/8/2021,10
1092,1063,Lexus,2003,100-250,58.0,,0.0,P58760,Single,4/15/2019,11/28/2021,19
1093,1064,Infiniti,2009,more than 250,24.0,664082,1292.34,P30402,Married,4/17/2020,4/5/2021,13
1094,1065,Toyota,1982,more than 250,78.0,,1649.97,P77051,Single,2/28/2019,4/25/2021,40
1095,1066,GMC,2005,more than 250,20.0,,1408.42,P31189,Married,5/19/2019,2/5/2021,17
1096,1067,Toyota,2008,more than 250,28.0,,1799.72,P47386,Married,3/20/2019,12/15/2021,14
1097,1068,Mitsubishi,1987,more than 250,45.0,,2441.53,P04432,Married,3/5/2019,3/19/2021,35
1098,1069,Pontiac,1988,100-250,53.0,430 01,699.16,P40183,Single,11/5/2019,4/17/2021,34
1099,1070,Aston Martin,2012,more than 250,25.0,,150.38,P06435,Married,5/11/2019,12/6/2021,10
1100,1071,Toyota,2002,100-250,72.0,62214,1023.17,P44337,Single,6/16/2019,8/18/2021,20
1101,1072,Volkswagen,1988,100-250,45.0,,538.87,P38527,Married,5/3/2020,11/25/2021,34
1102,1073,Honda,2001,more than 250,34.0,572 27,2139.67,P54451,Single,11/17/2019,3/10/2021,21
1103,1074,Jeep,2008,more than 250,38.0,,437.99,P48004,Married,12/24/2020,3/12/2021,14
1104,1075,Mazda,1986,more than 250,80.0,467-0862,1361.1,P21931,Married,12/5/2020,12/24/2021,36
1105,1076,Chevrolet,1996,0-100,51.0,,1192.64,P82996,Single,9/3/2020,11/26/2021,26
1106,1077,Mitsubishi,2011,100-250,26.0,,1784.58,P26120,Married,11/21/2020,3/15/2021,11
1107,1078,Buick,2003,more than 250,42.0,676776,94.33,P36294,Married,8/13/2020,2/18/2022,19
1108,1079,Nissan,2010,more than 250,23.0,,2253.36,P37136,Single,5/12/2019,7/16/2021,12
1109,1080,Honda,2004,0-100,16.0,1696,1273.93,P72037,Single,12/26/2020,2/19/2022,18
1110,1081,Nissan,1998,more than 250,60.0,3025-483,2089.45,P35783,Married,6/11/2020,5/11/2021,24
1111,1082,Nissan,2007,more than 250,20.0,55635,71.89,P19828,Married,12/20/2020,2/24/2022,15
1112,1083,Suzuki,2011,more than 250,59.0,62010 CEDEX,269.33,P63814,Married,1/1/2020,9/22/2021,11
1113,1084,Aptera,2010,more than 250,66.0,6006,1027.4,P23187,Single,10/15/2019,8/8/2021,12
1114,1085,Hyundai,2012,more than 250,100.0,7729,420.95,P20158,Single,3/18/2019,2/3/2021,10
1115,1086,Isuzu,1999,more than 250,55.0,,937.52,P40278,Single,5/10/2020,3/31/2021,23
1116,1087,Honda,2004,100-250,79.0,,1328.16,P57535,Married,9/9/2020,4/21/2021,18
1117,1088,Mitsubishi,1993,100-250,88.0,141707,386.88,P48210,Married,4/19/2020,9/8/2021,29
1118,1089,Pontiac,1966,more than 250,82.0,94237,554.2,P16374,Single,1/31/2020,6/21/2021,56
1119,1090,GMC,2010,more than 250,43.0,1316,964.33,P22218,Married,12/20/2019,11/4/2021,12
1120,1091,Subaru,2008,more than 250,22.0,684058,2116.6,P14465,Single,7/26/2020,7/19/2021,14
1121,1092,Chevrolet,2001,100-250,30.0,,275.12,P48025,Married,6/18/2020,5/1/2021,21
1122,1093,Infiniti,1994,more than 250,49.0,,1073.0,P56049,Married,5/21/2020,3/26/2021,28
1123,1094,Nissan,1995,100-250,52.0,4620-091,1032.27,P74114,Married,10/26/2020,12/20/2021,27
1124,1095,Chevrolet,1995,more than 250,46.0,301113,1271.67,P63282,Single,9/26/2020,3/29/2021,27
1125,1096,Ford,2008,more than 250,61.0,,877.87,P38224,Married,1/3/2020,2/4/2022,14
1126,1097,Subaru,1997,more than 250,42.0,,673.88,P00155,Married,8/22/2019,11/21/2021,25
1127,1098,GMC,2005,0-100,26.0,,1907.79,P38996,Single,7/27/2020,9/25/2021,17
1128,1099,Acura,1992,more than 250,83.0,,1602.31,P55982,Married,6/14/2019,3/31/2021,30
1129,1100,Volkswagen,2005,100-250,77.0,,2206.12,P37480,Single,10/22/2020,6/2/2021,17
1130,1101,Ford,1996,0-100,35.0,,1798.24,P11953,Married,3/8/2019,2/28/2022,26
1131,1102,Chevrolet,1994,more than 250,85.0,62254 CEDEX,769.3,P17740,Married,3/27/2020,9/17/2021,28
1132,1103,Chrysler,2006,more than 250,44.0,,128.76,P03442,Single,4/7/2020,12/30/2021,16
1133,1104,BMW,2000,more than 250,53.0,92139 CEDEX,2211.15,P05576,Single,12/6/2020,9/13/2021,22
1134,1105,Mercedes-Benz,2000,more than 250,79.0,11305,0.0,P76856,Single,7/9/2019,9/13/2021,22
1135,1106,BMW,1999,more than 250,52.0,P0W,724.73,P29911,Single,11/27/2020,7/2/2021,23
1136,1107,Honda,1997,100-250,20.0,,285.33,P44992,Single,8/29/2019,1/4/2022,25
1137,1108,Chrysler,2005,more than 250,63.0,538 42,832.28,P62821,Married,11/20/2019,12/9/2021,17
1138,1109,Mazda,1989,more than 250,53.0,21281,814.02,P53053,Married,10/27/2020,1/17/2021,33
1139,1110,Mazda,1994,100-250,26.0,,1300.15,P18172,Single,2/20/2019,5/17/2021,28
1140,1111,Dodge,1997,more than 250,48.0,,97.57,P68422,Single,8/24/2020,6/20/2021,25
1141,1112,Nissan,1992,100-250,73.0,,1200.94,P42235,Single,12/24/2019,5/11/2021,30
1142,1113,Mitsubishi,2011,100-250,42.0,13-306,728.04,P44402,Married,11/22/2020,5/5/2021,11
1143,1114,Mercury,1999,more than 250,71.0,,2291.73,P89671,Married,2/7/2020,9/19/2021,23
1144,1115,Honda,2000,more than 250,56.0,,678.09,P78849,Married,9/9/2020,4/3/2021,22
1145,1116,Toyota,1997,more than 250,75.0,74060,1323.49,P97122,Single,12/21/2019,5/20/2021,25
1146,1117,Honda,2006,100-250,60.0,,9.27,P86716,Single,5/3/2020,11/5/2021,16
1147,1118,Jeep,2009,100-250,20.0,10004,1207.63,P85416,Single,7/11/2019,4/5/2021,13
1148,1119,Maserati,1989,0-100,49.0,94000-000,834.31,P14586,Single,5/2/2020,4/22/2021,33
1149,1120,Audi,2009,0-100,53.0,,240.74,P42252,Single,5/15/2020,3/22/2021,13
1150,1121,Mitsubishi,2004,more than 250,57.0,6324,1504.69,P10982,Single,8/29/2020,4/28/2021,18
1151,1122,Pontiac,1979,more than 250,94.0,80104 CEDEX,2267.56,P79083,Single,7/2/2020,9/19/2021,43
1152,1123,Cadillac,2008,more than 250,32.0,90040,1600.38,P70101,Married,8/18/2019,3/23/2021,14
1153,1124,Honda,1983,more than 250,63.0,,1106.32,P74625,Married,9/6/2020,6/19/2021,39
1154,1125,Jaguar,2001,100-250,51.0,4950-070,1612.65,P51523,Married,9/14/2019,6/15/2021,21
1155,1127,Nissan,2010,more than 250,84.0,,250.66,P96982,Single,9/14/2020,8/1/2021,12
1156,1128,Mercury,2005,more than 250,88.0,,757.24,P16217,Married,9/4/2020,10/14/2021,17
1157,1129,Land Rover,1997,more than 250,89.0,188649,1093.69,P39773,Single,2/27/2019,1/25/2021,25
1158,1130,Toyota,2012,more than 250,56.0,822,1096.46,P68415,Married,6/7/2020,3/2/2021,10
1159,1131,Ford,1965,more than 250,23.0,44265 CEDEX 2,2265.84,P16163,Married,1/24/2019,7/26/2021,57
1160,1132,Acura,2005,more than 250,21.0,,2118.55,P18577,Married,11/16/2020,2/8/2022,17
1161,1133,Audi,1987,more than 250,57.0,,1772.99,P55381,Married,9/17/2019,8/16/2021,35
1162,1134,Chevrolet,2008,100-250,68.0,,330.34,P04313,Single,2/10/2019,3/9/2021,14
1163,1135,Mitsubishi,2003,more than 250,99.0,,1491.03,P41978,Single,8/8/2019,1/20/2021,19
1164,1136,Toyota,2012,100-250,47.0,,550.98,P98208,Married,9/17/2020,3/12/2021,10
1165,1137,Maserati,2006,more than 250,35.0,92684 CEDEX,0.0,P08551,Single,12/26/2020,2/25/2022,16
1166,1138,Saab,1997,100-250,39.0,422549,1058.82,P29097,Single,3/15/2020,4/24/2021,25
1167,1139,Mercedes-Benz,2001,,,,269.95,P09519,Single,10/25/2020,7/12/2021,21
1168,1140,Toyota,2007,more than 250,33.0,,321.81,P59173,Married,6/19/2020,7/28/2021,15
1169,1141,Chevrolet,2009,more than 250,42.0,,1344.26,P57652,Married,3/7/2020,2/13/2022,13
1170,1142,Mitsubishi,2010,more than 250,30.0,,1895.84,P94796,Single,4/1/2019,2/5/2021,12
1171,1143,Mitsubishi,1993,100-250,80.0,,2011.01,P57085,Single,3/8/2020,1/8/2021,29
1172,1144,BMW,2000,0-100,44.0,,2265.22,P53125,Single,6/22/2019,5/16/2021,22
1173,1145,Mazda,2005,100-250,73.0,36970-000,85.12,P63256,Married,10/20/2020,1/18/2021,17
1174,1146,Mazda,2008,0-100,35.0,9700-602,2043.73,P89391,Single,5/20/2019,10/15/2021,14
1175,1147,Audi,1985,more than 250,64.0,,1816.29,P02537,Single,6/17/2019,7/3/2021,37
1176,1148,Cadillac,2012,more than 250,32.0,4219,0.0,P79636,Single,6/5/2019,12/12/2021,10
1177,1149,Mercedes-Benz,2011,0-100,50.0,363704,2018.15,P13874,Single,10/20/2020,12/14/2021,11
1178,1150,Toyota,2001,100-250,80.0,,169.16,P57480,Married,7/17/2019,2/23/2022,21
1179,1151,Volvo,1999,more than 250,25.0,58-580,1175.13,P93558,Married,3/23/2019,10/8/2021,23
1180,1152,Kia,2003,more than 250,17.0,307754,2432.36,P78755,Single,1/16/2019,1/26/2021,19
1181,1153,Chevrolet,2003,more than 250,79.0,,936.4,P64306,Married,12/5/2019,3/21/2021,19
1182,1154,Dodge,1999,more than 250,42.0,169060,879.36,P15350,Married,9/2/2020,6/1/2021,23
1183,1155,Holden,1995,more than 250,26.0,,1436.99,P50546,Single,7/20/2019,10/31/2021,27
1184,1156,Chevrolet,1993,more than 250,59.0,1237,102.6,P77798,Married,1/8/2020,2/21/2022,29
1185,1157,Mercury,1989,0-100,40.0,,955.33,P45838,Single,3/24/2019,1/16/2022,33
1186,1158,Volkswagen,2012,more than 250,40.0,K1Y,2171.69,P15241,Single,12/28/2020,2/16/2022,10
1187,1159,BMW,2005,0-100,33.0,402-0056,1465.44,P36826,Married,9/23/2019,1/13/2021,17
1188,1160,Mazda,1998,more than 250,27.0,,1656.2,P15945,Single,5/1/2020,1/25/2022,24
1189,1161,Nissan,2001,100-250,50.0,32-744,26.64,P74833,Single,11/1/2020,11/7/2021,21
1190,1162,Plymouth,2000,more than 250,83.0,,1804.04,P58836,Single,11/24/2020,12/29/2021,22
1191,1163,Pontiac,1968,more than 250,99.0,15240,2300.2,P67563,Married,11/14/2019,3/11/2021,54
1192,1164,Chevrolet,2000,more than 250,93.0,E2L,2106.2,P16053,Married,5/10/2020,12/27/2021,22
1193,1165,Cadillac,1997,100-250,41.0,,170.22,P85821,Married,4/13/2020,10/9/2021,25
1194,1166,GMC,1996,more than 250,77.0,66-008,1689.35,P86395,Married,7/29/2019,9/5/2021,26
1195,1167,Land Rover,2000,more than 250,46.0,2657,2289.37,P91027,Single,9/15/2019,5/25/2021,22
1196,1168,MINI,2002,more than 250,75.0,,2143.07,P21082,Married,1/1/2019,4/21/2021,20
1197,1169,Honda,2003,more than 250,50.0,9800-026,488.93,P81013,Single,4/20/2019,12/3/2021,19
1198,1170,Volkswagen,2010,more than 250,20.0,,258.74,P24049,Married,6/1/2020,3/17/2021,12
1199,1171,Lexus,2008,more than 250,37.0,13425 CEDEX 12,2384.61,P52821,Married,8/29/2019,10/4/2021,14
1200,1172,Honda,1988,more than 250,27.0,,235.02,P33705,Single,9/29/2019,4/10/2021,34
1201,1173,Ford,2003,0-100,95.0,671235,1200.57,P39557,Single,5/28/2019,12/21/2021,19
1202,1174,Oldsmobile,1993,more than 250,67.0,,1300.28,P06490,Single,11/20/2020,2/13/2021,29
1203,1175,Dodge,2009,0-100,49.0,,1976.06,P56815,Married,3/17/2020,8/30/2021,13
1204,1176,Oldsmobile,1992,more than 250,64.0,,2165.22,P73326,Married,10/17/2019,6/2/2021,30
1205,1177,Mercedes-Benz,2006,0-100,20.0,,2377.86,P84847,Single,7/9/2019,11/17/2021,16
1206,1178,Chevrolet,2000,more than 250,62.0,,1880.14,P60701,Married,12/18/2020,10/27/2021,22
1207,1179,Toyota,1993,100-250,67.0,55441,2230.64,P09637,Married,3/21/2020,12/15/2021,29
1208,1180,Jeep,2012,more than 250,76.0,,1086.65,P66754,Married,8/12/2020,8/16/2021,10
1209,1181,Lincoln,2009,100-250,22.0,839-1407,1890.05,P23270,Married,4/5/2019,1/20/2022,13
1210,1182,Chevrolet,2005,0-100,68.0,,253.63,P24233,Single,11/11/2020,5/25/2021,17
1211,1183,Subaru,1989,100-250,35.0,,2067.14,P97934,Married,2/8/2020,11/20/2021,33
1212,1184,Pontiac,1990,100-250,18.0,4511,423.54,P97937,Married,10/18/2019,10/30/2021,32
1213,1185,Buick,1998,more than 250,33.0,,823.59,P34570,Married,2/17/2020,5/10/2021,24
1214,1186,Hyundai,2003,,,,0.0,P65639,Single,1/3/2020,9/3/2021,19
1215,1187,Toyota,2001,more than 250,76.0,,2073.08,P53039,Married,7/21/2020,6/26/2021,21
1216,1188,Saab,1999,more than 250,70.0,,360.34,P91869,Single,8/5/2020,6/21/2021,23
1217,1188,Saab,1999,more than 250,70.0,,360.34,P91869,Single,1/18/2019,1/4/2021,23
1218,1534,Volkswagen,1999,more than 250,71.0,,1953.83,P91869,Married,8/5/2020,6/21/2021,23
1219,1534,Volkswagen,1999,more than 250,71.0,,1953.83,P91869,Married,1/18/2019,1/4/2021,23
1220,1189,Dodge,2002,more than 250,24.0,44695-000,1770.05,P97807,Single,10/26/2020,4/25/2021,20
1221,1190,Infiniti,2000,more than 250,53.0,74964 CEDEX,1539.16,P58698,Single,12/21/2020,4/12/2021,22
1222,1191,Dodge,2008,more than 250,67.0,77305,217.9,P47161,Single,9/19/2019,1/3/2021,14
1223,1192,Acura,2005,more than 250,67.0,75460-000,695.41,P99575,Married,11/16/2019,1/30/2022,17
1224,1193,Ford,1973,more than 250,55.0,,751.66,P78672,Married,8/1/2020,9/13/2021,49
1225,1194,GMC,2012,100-250,21.0,,1052.85,P85761,Married,9/25/2020,1/28/2022,10
1226,1195,Chevrolet,2002,more than 250,100.0,142649,1824.2,P10251,Single,2/10/2019,12/10/2021,20
1227,1196,Chevrolet,2002,more than 250,78.0,,2275.86,P52838,Single,6/27/2020,2/4/2022,20
1228,1197,Isuzu,2002,0-100,44.0,,764.21,P92078,Single,9/7/2019,11/27/2021,20
1229,1198,Buick,1995,100-250,20.0,,1097.58,P20751,Single,12/19/2019,1/31/2022,27
1230,1199,Dodge,2003,more than 250,32.0,,1131.88,P40566,Married,4/30/2019,3/7/2021,19
1231,1200,Audi,2008,more than 250,35.0,877-1107,21.03,P42445,Married,8/19/2019,8/14/2021,14
1232,1201,Subaru,2004,100-250,97.0,,2113.77,P32675,Married,5/26/2019,10/21/2021,18
1233,1202,Toyota,1993,0-100,58.0,,316.4,P59862,Married,7/17/2019,2/20/2022,29
1234,1203,Mazda,2005,more than 250,81.0,,2409.77,P66293,Married,2/4/2020,2/12/2022,17
1235,1204,Volkswagen,1993,more than 250,78.0,,1466.21,P20956,Married,3/10/2020,1/14/2022,29
1236,1205,Buick,2005,0-100,42.0,617191,2421.21,P63198,Single,4/27/2020,12/31/2020,17
1237,1206,GMC,2000,100-250,96.0,,2480.02,P66838,Married,3/11/2020,3/24/2021,22
1238,1207,Ford,1988,more than 250,20.0,300-0636,2324.88,P28621,Married,5/17/2019,4/16/2021,34
1239,1208,Mazda,1990,100-250,86.0,7006,1074.46,P29017,Single,9/18/2020,11/30/2021,32
1240,1209,Toyota,2008,more than 250,81.0,,1410.06,P22394,Single,10/4/2020,1/12/2022,14
1241,1210,Chevrolet,1997,100-250,88.0,,1002.48,P61282,Single,1/2/2019,2/9/2022,25
1242,1211,Ford,1989,100-250,30.0,,2305.02,P37215,Single,11/19/2019,5/17/2021,33
1243,1212,Chrysler,2003,more than 250,53.0,,895.88,P25682,Married,11/18/2019,12/14/2021,19
1244,1213,Mercury,1998,100-250,23.0,8421,416.85,P66776,Married,2/18/2019,11/29/2021,24
1245,1214,Toyota,1995,more than 250,19.0,742 83,9.49,P32465,Married,11/5/2019,2/12/2021,27
1246,1215,GMC,2002,more than 250,37.0,86350,1708.05,P88833,Married,3/19/2020,5/29/2021,20
1247,1216,Toyota,2010,more than 250,77.0,55417,2235.46,P16709,Married,3/28/2020,12/8/2021,12
1248,1217,Lexus,2007,0-100,40.0,70630,1103.54,P51620,Married,4/19/2020,11/9/2021,15
1249,1218,Mercedes-Benz,2004,more than 250,51.0,,381.37,P74605,Single,10/17/2019,8/26/2021,18
1250,1219,Mitsubishi,1989,more than 250,65.0,1981,1480.14,P59551,Married,10/26/2020,12/18/2021,33
1251,1220,Mercury,1989,100-250,48.0,,1582.88,P53433,Single,7/30/2020,2/4/2022,33
1252,1221,Lexus,2013,more than 250,56.0,30033,2372.68,P19859,Single,2/13/2020,1/10/2021,9
1253,1222,Ford,2009,,,,1092.71,P52488,Single,6/16/2019,1/18/2022,13
1254,1223,Ford,1966,more than 250,75.0,60284,1054.62,P97321,Married,9/23/2020,6/19/2021,56
1255,1224,Land Rover,1991,0-100,67.0,55457,2321.71,P90440,Married,10/4/2020,3/3/2021,31
1256,1225,Toyota,2007,100-250,29.0,,751.26,P81100,Married,7/16/2020,4/3/2021,15
1257,1226,Mercedes-Benz,2012,more than 250,92.0,,937.84,P54720,Single,10/8/2019,12/30/2021,10
1258,1227,Chevrolet,2000,100-250,72.0,2102,314.5,P73665,Single,7/1/2020,1/21/2022,22
1259,1228,Mitsubishi,2007,0-100,56.0,705039,998.47,P90176,Single,12/6/2019,5/14/2021,15
1260,1229,Volvo,2008,100-250,32.0,,1029.16,P38867,Single,4/26/2019,3/31/2021,14
1261,1230,Chevrolet,2011,more than 250,56.0,3060-681,136.53,P41060,Single,1/18/2020,11/2/2021,11
1262,1231,Chevrolet,1999,more than 250,27.0,,1975.07,P08328,Single,2/10/2019,7/21/2021,23
1263,1232,Ford,1986,100-250,62.0,,2021.13,P51460,Married,8/15/2020,12/17/2021,36
1264,1233,Volkswagen,1999,more than 250,41.0,633-0245,367.4,P73568,Married,7/27/2019,12/19/2021,23
1265,1234,Chevrolet,1977,100-250,32.0,50740,143.21,P61903,Married,11/3/2020,12/2/2021,45
1266,1235,Chevrolet,2012,0-100,94.0,,2171.07,P26132,Married,3/28/2020,10/22/2021,10
1267,1236,Dodge,2009,100-250,20.0,,1540.02,P04589,Married,12/3/2019,10/14/2021,13
1268,1237,Hummer,2000,100-250,20.0,,0.0,P13554,Single,5/19/2020,3/21/2021,22
1269,1238,Kia,2003,more than 250,95.0,,1927.5,P03114,Single,11/28/2020,9/2/2021,19
1270,1239,Mitsubishi,2002,0-100,17.0,,828.29,P69116,Single,7/12/2019,1/5/2022,20
1271,1240,Plymouth,1994,100-250,70.0,519 81,1647.04,P84186,Married,4/10/2020,12/23/2021,28
1272,1241,Dodge,2009,more than 250,87.0,,1910.51,P08265,Single,1/6/2020,1/15/2021,13
1273,1242,BMW,2011,100-250,60.0,,1009.38,P54789,Married,2/1/2020,1/13/2021,11
1274,1243,Chrysler,2004,100-250,62.0,85-156,201.08,P95362,Single,7/21/2020,9/10/2021,18
1275,1244,Chevrolet,2006,more than 250,22.0,,1842.16,P77031,Single,3/9/2020,4/25/2021,16
1276,1245,Ford,2008,100-250,46.0,851 03,1677.95,P52681,Married,4/25/2020,5/2/2021,14
1277,1246,Maserati,2005,100-250,48.0,,133.76,P66306,Single,8/23/2020,6/1/2021,17
1278,1247,Subaru,1995,more than 250,50.0,,1239.63,P89129,Single,9/19/2019,12/11/2021,27
1279,1248,Plymouth,1995,more than 250,72.0,,470.95,P10416,Married,6/11/2019,8/27/2021,27
1280,1249,Chevrolet,1961,0-100,100.0,2820,520.9,P74203,Single,2/15/2020,1/19/2022,61
1281,1250,Cadillac,2010,100-250,21.0,5050-345,2296.73,P06300,Married,12/8/2020,9/25/2021,12
1282,1251,Mitsubishi,1993,more than 250,33.0,284 32,2460.83,P31961,Married,10/17/2019,1/3/2021,29
1283,1252,MINI,2012,100-250,79.0,,2242.46,P19699,Married,5/27/2019,1/9/2021,10
1284,1253,Honda,2006,more than 250,29.0,,628.72,P65562,Single,10/7/2020,11/21/2021,16
1285,1254,Mitsubishi,1987,0-100,33.0,,2402.13,P12249,Married,8/31/2020,3/2/2021,35
1286,1255,GMC,1992,100-250,53.0,,1527.1,P56599,Single,12/7/2019,1/27/2021,30
1287,1256,Studebaker,1964,100-250,73.0,,669.4,P86821,Single,2/1/2019,3/9/2021,58
1288,1257,Ford,1984,more than 250,95.0,,2242.39,P95659,Single,4/3/2020,6/23/2021,38
1289,1258,Maserati,1990,100-250,75.0,35203 CEDEX 2,1065.85,P17898,Single,10/6/2020,9/19/2021,32
1290,1259,Subaru,1992,more than 250,21.0,,1090.76,P70330,Married,12/23/2020,4/29/2021,30
1291,1260,Ford,1999,100-250,60.0,,438.53,P25786,Married,9/2/2020,2/15/2022,23
1292,1261,Ford,1966,,,,1900.45,P37730,Single,10/9/2020,7/16/2021,56
1293,1262,Pontiac,2002,100-250,52.0,8331,1615.51,P14671,Single,12/1/2019,2/8/2022,20
1294,1263,Eagle,1998,100-250,40.0,,1583.72,P06182,Married,3/29/2019,1/17/2022,24
1295,1264,Land Rover,2004,100-250,40.0,29601,586.53,P24325,Single,6/20/2019,10/15/2021,18
1296,1265,Cadillac,2002,100-250,49.0,,2451.17,P27260,Single,11/6/2020,7/1/2021,20
1297,1266,Pontiac,2005,more than 250,19.0,6773,901.72,P06705,Single,11/7/2020,7/24/2021,17
1298,1267,Chevrolet,1999,100-250,68.0,,2289.18,P54616,Single,2/2/2019,8/9/2021,23
1299,1268,Toyota,1993,more than 250,24.0,6328,1385.99,P41636,Single,1/17/2019,11/29/2021,29
1300,1269,Lincoln,1999,100-250,61.0,89759,0.0,P32526,Single,4/21/2020,7/26/2021,23
1301,1270,Suzuki,2005,more than 250,34.0,,819.12,P41887,Married,12/22/2019,1/26/2021,17
1302,1271,Nissan,2012,more than 250,32.0,63150,654.62,P16485,Single,6/22/2019,12/31/2020,10
1303,1272,GMC,2006,100-250,94.0,,1637.83,P07980,Married,4/7/2020,2/3/2021,16
1304,1273,Mitsubishi,1996,100-250,94.0,,1870.25,P58618,Married,8/9/2020,2/7/2022,26
1305,1274,Acura,2008,more than 250,42.0,2755-123,268.25,P45133,Single,8/4/2019,10/14/2021,14
1306,1275,Pontiac,2005,100-250,61.0,,2270.86,P85587,Single,8/22/2019,5/16/2021,17
1307,1276,Mitsubishi,1991,0-100,100.0,52160,2215.89,P94659,Married,7/12/2020,4/1/2021,31
1308,1277,Land Rover,2000,0-100,18.0,,1888.88,P91478,Married,5/27/2020,6/25/2021,22
1309,1278,Lexus,2004,0-100,83.0,453480,2082.07,P07650,Married,1/11/2020,3/23/2021,18
1310,1279,Saturn,1996,more than 250,90.0,,973.13,P87794,Single,1/27/2019,2/25/2021,26
1311,1280,Land Rover,2003,0-100,45.0,,697.04,P15403,Married,9/23/2019,4/20/2021,19
1312,1281,Eagle,1993,more than 250,67.0,,2435.29,P93085,Single,8/3/2020,3/10/2021,29
1313,1282,Oldsmobile,1998,100-250,52.0,2428,173.36,P55882,Single,9/11/2020,7/4/2021,24
1314,1283,Chevrolet,2003,more than 250,18.0,,0.0,P73951,Single,1/23/2019,3/16/2021,19
1315,1284,Porsche,2012,more than 250,39.0,2417,1013.28,P08618,Single,11/5/2020,9/28/2021,10
1316,1285,Volkswagen,2012,more than 250,82.0,76600,180.17,P65704,Married,2/9/2020,2/17/2021,10
1317,1286,Ford,1999,0-100,52.0,,0.0,P70938,Single,10/6/2020,9/14/2021,23
1318,1287,Mercury,1999,more than 250,66.0,3317,781.89,P93159,Single,1/5/2020,1/5/2022,23
1319,1288,Kia,2007,100-250,79.0,,2357.11,P38998,Single,7/26/2019,9/14/2021,15
1320,1289,Audi,1997,100-250,31.0,,852.61,P00091,Single,8/20/2020,1/22/2021,25
1321,1290,Chrysler,1993,100-250,62.0,47849,1134.84,P16682,Married,5/10/2019,1/23/2022,29
1322,1291,Subaru,2010,100-250,57.0,49309 CEDEX,632.92,P20821,Single,10/9/2020,3/28/2021,12
1323,1292,Lexus,2008,0-100,21.0,,1708.69,P77983,Single,2/7/2020,7/26/2021,14
1324,1293,BMW,2002,more than 250,45.0,93120,911.97,P87029,Single,1/12/2019,11/8/2021,20
1325,1294,Suzuki,1992,100-250,63.0,,440.44,P86026,Single,3/7/2020,1/28/2022,30
1326,1295,Chevrolet,2006,more than 250,45.0,,991.67,P23177,Single,1/2/2019,11/20/2021,16
1327,1296,Land Rover,2008,more than 250,88.0,,991.79,P09601,Single,8/17/2019,11/9/2021,14
1328,1297,Suzuki,1998,more than 250,63.0,08-455,1296.29,P32014,Single,2/11/2020,3/29/2021,24
1329,1298,Pontiac,2005,more than 250,73.0,,93.09,P79634,Single,5/27/2019,8/15/2021,17
1330,1299,Chevrolet,2007,more than 250,79.0,58-263,1011.14,P18400,Single,7/19/2019,4/27/2021,15
1331,1300,Bentley,2007,more than 250,32.0,166004,227.18,P18375,Married,6/15/2020,2/10/2021,15
1332,1301,Suzuki,1986,more than 250,63.0,,1898.58,P79571,Married,4/27/2020,4/14/2021,36
1333,1302,BMW,2001,100-250,17.0,,2213.29,P82256,Married,12/1/2019,11/4/2021,21
1334,1303,Chevrolet,1996,0-100,42.0,,1617.21,P29295,Single,6/17/2019,1/6/2021,26
1335,1305,Volkswagen,2010,100-250,63.0,454092,1366.6,P51683,Married,4/6/2019,5/31/2021,12
1336,1306,Maserati,1986,100-250,67.0,,1086.88,P50267,Single,2/12/2020,8/6/2021,36
1337,1307,Lamborghini,1998,more than 250,30.0,,0.0,P55672,Single,4/29/2020,2/13/2021,24
1338,1308,Buick,1999,more than 250,17.0,,584.48,P68292,Single,8/1/2020,1/30/2021,23
1339,1309,Chevrolet,2012,more than 250,83.0,,612.6,P67319,Single,6/16/2019,6/26/2021,10
1340,1310,Subaru,2001,100-250,58.0,G6W,1338.71,P08906,Married,9/25/2020,2/5/2022,21
1341,1311,Chevrolet,1980,more than 250,49.0,36-042,1094.8,P97976,Single,10/28/2020,1/14/2022,42
1342,1312,Chevrolet,2008,more than 250,31.0,,596.41,P98756,Single,4/15/2019,6/23/2021,14
1343,1313,Nissan,1998,100-250,84.0,692385,620.27,P26280,Married,11/20/2019,12/10/2021,24
1344,1314,GMC,1997,0-100,38.0,,1962.88,P23172,Married,3/2/2020,2/10/2022,25
1345,1315,Toyota,1992,more than 250,67.0,15240,328.74,P16000,Married,8/2/2019,12/18/2021,30
1346,1316,Toyota,1994,100-250,65.0,30034 CEDEX 1,360.89,P17956,Married,7/18/2020,11/3/2021,28
1347,1317,Audi,2012,100-250,49.0,,901.35,P90044,Single,3/2/2019,1/9/2021,10
1348,1318,Volvo,2008,100-250,45.0,,195.07,P08970,Married,2/24/2019,2/21/2022,14
1349,1319,Jaguar,2011,100-250,76.0,,2211.38,P49525,Married,3/17/2020,3/21/2021,11
1350,1320,Citroën,1974,100-250,52.0,45440,2212.5,P36074,Married,1/10/2019,2/14/2022,48
